GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Jillion,org.jcvi.jillion.internal.fasta.aa,LargeProteinFastaFileDataStore.new AbstractProteinFastaRecordVisitor() {...},16,0,0,0,3,0,2,0,2,0
Jillion,org.jcvi.jillion.experimental.assembly.agp,DefaultAgpScaffoldDataStore.Builder,18,22,0,0,6,6,4,4,4,4
Jillion,org.jcvi.jillion.experimental.assembly.agp,DefaultAgpScaffoldDataStore,12,5,0,0,5,1,2,1,2,1
Jillion,org.jcvi.jillion.experimental.assembly.agp,AgpWriter,139,0,6,0,31,0,7,0,4,0
Jillion,org.jcvi.jillion.experimental.assembly.agp,AgpParser,31,62,0,4,10,18,3,5,3,3
Jillion,org.jcvi.jillion.internal.trace.chromat.scf.header,DefaultSCFHeader,0,247,0,24,0,59,0,35,0,23
Jillion,org.jcvi.jillion.internal.trace.chromat.scf.header,DefaultSCFHeaderCodec,9,270,0,8,0,60,2,14,2,10
Jillion,org.jcvi.jillion.internal.trace.chromat.scf.header,SCFHeaderDecoderException,0,9,0,0,0,4,0,2,0,2
Jillion,org.jcvi.jillion.internal.core.util.iter,MergedSortedRecordIterator,7,110,2,20,3,33,3,13,1,4
Jillion,org.jcvi.jillion.internal.core.util.iter,AbstractBlockingStreamingIterator.IteratorThread,0,23,0,0,0,9,0,3,0,3
Jillion,org.jcvi.jillion.internal.core.util.iter,AbstractBlockingStreamingIterator,19,145,4,20,8,46,5,19,2,10
Jillion,org.jcvi.jillion.internal.core.util.iter,PushBackIterator,50,0,8,0,12,0,8,0,4,0
Jillion,org.jcvi.jillion.internal.core.util.iter,PrimitiveArrayIterators.IntIterator,0,47,0,4,0,12,0,6,0,4
Jillion,org.jcvi.jillion.internal.core.util.iter,PrimitiveArrayIterators.CharIterator,0,47,0,4,0,12,0,6,0,4
Jillion,org.jcvi.jillion.internal.core.util.iter,PrimitiveArrayIterators,3,283,0,24,2,52,1,29,1,17
Jillion,org.jcvi.jillion.internal.core.util.iter,PrimitiveArrayIterators.ByteIterator,0,47,0,4,0,12,0,6,0,4
Jillion,org.jcvi.jillion.internal.core.util.iter,AbstractBlockingStreamingIterator.new Thread() {...},0,13,0,0,0,3,0,2,0,2
Jillion,org.jcvi.jillion.internal.core.util.iter,PrimitiveArrayIterators.LongIterator,0,47,0,4,0,12,0,6,0,4
Jillion,org.jcvi.jillion.internal.core.util.iter,PrimitiveArrayIterators.ShortIterator,0,47,0,4,0,12,0,6,0,4
Jillion,org.jcvi.jillion.experimental.align.blast,TabularBlastParser.InputStreamBasedTabularBlastParser,5,23,1,1,1,7,1,3,0,3
Jillion,org.jcvi.jillion.experimental.align.blast,BlastHitImpl,208,117,51,19,50,34,43,3,8,3
Jillion,org.jcvi.jillion.experimental.align.blast,XmlFileBlastParser.SaxBlastParser,76,664,7,79,12,131,7,45,0,9
Jillion,org.jcvi.jillion.experimental.align.blast,Hsp.Comparators.new Hsp.Comparators() {...},6,6,0,0,1,1,1,1,1,1
Jillion,org.jcvi.jillion.experimental.align.blast,Hsp.Comparators.new Hsp.Comparators() {...},6,6,0,0,1,1,1,1,1,1
Jillion,org.jcvi.jillion.experimental.align.blast,Hsp.Comparators.new Hsp.Comparators() {...},0,12,0,0,0,2,0,2,0,2
Jillion,org.jcvi.jillion.experimental.align.blast,Hsp.Comparators.new Hsp.Comparators() {...},6,6,0,0,1,1,1,1,1,1
Jillion,org.jcvi.jillion.experimental.align.blast,HspBuilder.HspImpl,158,380,35,45,26,97,35,29,8,16
Jillion,org.jcvi.jillion.experimental.align.blast,BlastHitImpl.Builder,23,51,4,2,6,18,4,7,1,7
Jillion,org.jcvi.jillion.experimental.align.blast,XmlFileBlastParser,56,51,5,3,14,18,6,5,2,5
Jillion,org.jcvi.jillion.experimental.align.blast,TabularBlastParser,14,178,5,15,3,49,5,10,0,5
Jillion,org.jcvi.jillion.experimental.align.blast,BlastHitImpl.HspComparator,15,61,5,9,3,14,6,6,2,3
Jillion,org.jcvi.jillion.experimental.align.blast,Hsp.Comparators,9,49,0,0,0,5,2,2,2,2
Jillion,org.jcvi.jillion.experimental.align.blast,TabularBlastParser.FileBasedTabularBlastParser,30,29,6,2,0,8,4,3,0,3
Jillion,org.jcvi.jillion.experimental.align.blast,HspBuilder,255,390,35,51,52,107,35,41,8,25
Jillion,org.jcvi.jillion.assembly.consed,ConsedUtil.ClipPointsType,9,85,1,7,0,14,3,6,2,3
Jillion,org.jcvi.jillion.assembly.consed,IndividualPhdConsedTransformerHelper,68,0,0,0,14,0,4,0,4,0
Jillion,org.jcvi.jillion.assembly.consed,ConsedAssemblyTransformerBuilder.NullAceAssemblyTransformerPostProcessor,31,0,0,0,4,0,6,0,6,0
Jillion,org.jcvi.jillion.assembly.consed,ConsedAssemblyTransformerBuilder.ConsedAssemblyTransformer,557,0,34,0,112,0,28,0,11,0
Jillion,org.jcvi.jillion.assembly.consed,PhdBallConsedTransformerHelper,77,0,0,0,15,0,4,0,4,0
Jillion,org.jcvi.jillion.assembly.consed,ConsedAssemblyTransformerBuilder,92,0,8,0,29,0,12,0,8,0
Jillion,org.jcvi.jillion.assembly.consed,ConsedUtil.new FileFilter() {...},0,23,0,4,0,3,0,4,0,2
Jillion,org.jcvi.jillion.assembly.consed,ConsedUtil,175,410,23,33,42,83,23,27,9,13
Jillion,org.jcvi.jillion.internal.core.io,OutputStreamFactory,11,28,2,2,3,6,3,2,1,2
Jillion,org.jcvi.jillion.internal.core.io,StreamUtil,9,25,0,0,4,8,1,4,1,4
Jillion,org.jcvi.jillion.internal.core.io,OpenAwareInputStream,13,63,0,4,5,19,3,10,3,8
Jillion,org.jcvi.jillion.internal.core.io,ByteBufferInputStream,38,0,4,0,11,0,5,0,3,0
Jillion,org.jcvi.jillion.internal.core.io,TextLineParser,38,212,3,25,7,61,4,21,1,10
Jillion,org.jcvi.jillion.internal.core.io,PositionlessLineParser,43,40,1,3,13,12,6,6,5,5
Jillion,org.jcvi.jillion.internal.core.io,RandomAccessFileInputStream,29,163,3,17,6,42,3,15,0,8
Jillion,org.jcvi.jillion.internal.core.io,ValueSizeStrategy,7,63,1,3,1,9,2,5,1,4
Jillion,org.jcvi.jillion.internal.core.io,ValueSizeStrategy.new ValueSizeStrategy() {...},2,14,0,0,1,4,1,3,1,3
Jillion,org.jcvi.jillion.internal.core.io,ValueSizeStrategy.new ValueSizeStrategy() {...},10,8,0,0,2,2,2,2,2,2
Jillion,org.jcvi.jillion.internal.core.io,ValueSizeStrategy.new ValueSizeStrategy() {...},0,18,0,0,0,5,0,4,0,4
Jillion,org.jcvi.jillion.internal.core.io,ValueSizeStrategy.new ValueSizeStrategy() {...},0,18,0,0,0,5,0,4,0,4
Jillion,org.jcvi.jillion.internal.core.io,MagicNumberInputStream,0,58,0,2,0,13,0,6,0,5
Jillion,org.jcvi.jillion.internal.core.io,StreamUtil.new Spliterators.AbstractSpliterator() {...},0,24,0,2,0,6,0,3,0,2
Jillion,org.jcvi.jillion.experimental.trace.archive2,XmlTraceArchiveInfoFactory,15,32,0,0,4,9,1,1,1,1
Jillion,org.jcvi.jillion.experimental.trace.archive2,DefaultTraceArchiveInfo.Builder,49,38,8,2,12,9,7,3,2,3
Jillion,org.jcvi.jillion.experimental.trace.archive2,TraceInfoField,0,1108,0,0,0,111,0,6,0,6
Jillion,org.jcvi.jillion.experimental.trace.archive2,DefaultTraceArchiveRecord,0,135,0,12,0,31,0,14,0,8
Jillion,org.jcvi.jillion.experimental.trace.archive2,DefaultTraceArchiveRecord.Builder,54,57,4,0,8,15,3,7,1,7
Jillion,org.jcvi.jillion.experimental.trace.archive2,XmlTraceArchiveInfoFactory.TraceInfoParser,0,157,2,24,0,38,2,16,0,5
Jillion,org.jcvi.jillion.experimental.trace.archive2,TraceInfoWriterUtil,86,217,10,10,16,36,9,13,2,10
Jillion,org.jcvi.jillion.experimental.trace.archive2,TraceInfoWriterUtil.new Comparator() {...},0,9,0,0,0,2,0,2,0,2
Jillion,org.jcvi.jillion.experimental.trace.archive2,DefaultTraceArchiveInfo,0,26,0,0,0,7,0,4,0,4
Jillion,org.jcvi.jillion.experimental.trace.archive2,TraceArchiveWriter,331,547,62,30,9,105,44,19,0,17
Jillion,org.jcvi.jillion.experimental.trace.archive2,TraceArchiveWriter.TraceArchiveRecordDataException,9,0,0,0,4,0,2,0,2,0
Jillion,org.jcvi.jillion.core,Range.Builder,74,336,10,20,6,80,11,33,6,23
Jillion,org.jcvi.jillion.core,Sequence,45,68,6,6,9,19,5,6,2,3
Jillion,org.jcvi.jillion.core,Rangeable,20,21,0,0,4,4,4,3,4,3
Jillion,org.jcvi.jillion.core,DirectedRange,0,243,0,22,0,60,0,29,0,18
Jillion,org.jcvi.jillion.core,Range.RangeIterator,0,67,1,9,0,12,1,8,0,4
Jillion,org.jcvi.jillion.core,Range.UnsignedIntStartIntLengthRange,6,81,1,9,3,23,2,10,1,6
Jillion,org.jcvi.jillion.core,DeflineImpl,87,0,16,0,26,0,13,0,5,0
Jillion,org.jcvi.jillion.core,Range.UnsignedByteStartLongLengthRange,6,87,1,9,3,23,2,10,1,6
Jillion,org.jcvi.jillion.core,Range.EmptyByteRange,4,60,0,8,2,20,1,10,1,6
Jillion,org.jcvi.jillion.core,Range.UnsignedByteStartShortLengthRange,4,85,0,10,2,24,1,11,1,6
Jillion,org.jcvi.jillion.core,Range.LongStartIntLengthRange,6,86,1,9,3,23,2,10,1,6
Jillion,org.jcvi.jillion.core,Range,27,880,8,120,6,178,11,99,4,42
Jillion,org.jcvi.jillion.core,Range.LongRange,4,85,0,10,2,23,1,10,1,5
Jillion,org.jcvi.jillion.core,Range.RangeProxy,0,17,0,0,0,5,0,2,0,2
Jillion,org.jcvi.jillion.core,Range.CoordinateSystem,9,101,0,0,0,18,2,8,2,8
Jillion,org.jcvi.jillion.core,Range.CacheKey,8,86,4,14,4,21,4,10,0,5
Jillion,org.jcvi.jillion.core,Direction,24,162,3,7,3,33,4,9,1,7
Jillion,org.jcvi.jillion.core,Defline,10,0,0,0,2,0,2,0,2,0
Jillion,org.jcvi.jillion.core,Range.Comparators,9,49,0,0,0,5,2,2,2,2
Jillion,org.jcvi.jillion.core,Range.UnsignedByteStartIntLengthRange,6,82,1,9,3,23,2,10,1,6
Jillion,org.jcvi.jillion.core,Range.IntRange,6,71,1,9,3,22,2,9,1,5
Jillion,org.jcvi.jillion.core,Range.UnsignedIntStartLongLengthRange,6,86,1,9,3,23,2,10,1,6
Jillion,org.jcvi.jillion.core,Range.Comparators.new Range.Comparators() {...},0,12,0,0,0,2,0,2,0,2
Jillion,org.jcvi.jillion.core,Range.Comparators.new Range.Comparators() {...},0,36,0,6,0,9,0,5,0,2
Jillion,org.jcvi.jillion.core,Range.Comparators.new Range.Comparators() {...},0,14,0,0,0,2,0,2,0,2
Jillion,org.jcvi.jillion.core,Range.Comparators.new Range.Comparators() {...},0,36,0,6,0,9,0,5,0,2
Jillion,org.jcvi.jillion.core,Ranges,93,405,17,41,23,89,16,31,4,14
Jillion,org.jcvi.jillion.core,Range.EmptyLongRange,4,65,0,8,2,20,1,10,1,6
Jillion,org.jcvi.jillion.core,Range.ShortRange,4,73,0,10,2,23,1,10,1,5
Jillion,org.jcvi.jillion.core,Range.EmptyShortRange,4,60,0,8,2,20,1,10,1,6
Jillion,org.jcvi.jillion.core,Range.UnsignedShortStartIntLengthRange,6,82,1,9,3,23,2,10,1,6
Jillion,org.jcvi.jillion.core,Range.UnsignedShortStartLongLengthRange,6,87,1,9,3,23,2,10,1,6
Jillion,org.jcvi.jillion.core,Range.UnsignedShortStartShortLengthRange,4,85,0,10,2,24,1,11,1,6
Jillion,org.jcvi.jillion.core,Range.EmptyIntRange,4,60,0,8,2,20,1,10,1,6
Jillion,org.jcvi.jillion.core,Range.ByteRange,4,73,0,10,2,23,1,10,1,5
Jillion,org.jcvi.jillion.internal.trace.chromat.scf.header.pos,ShortPositionStrategy,0,16,0,0,0,6,0,5,0,5
Jillion,org.jcvi.jillion.internal.trace.chromat.scf.header.pos,PositionStrategyFactory,3,104,0,6,1,19,1,6,1,3
Jillion,org.jcvi.jillion.internal.trace.chromat.scf.header.pos,BytePositionStrategy,0,32,0,2,0,8,0,6,0,5
Jillion,org.jcvi.jillion.internal.trace.fastq,CommentedParsedFastqRecord,3,18,0,0,1,5,1,3,1,3
Jillion,org.jcvi.jillion.internal.trace.fastq,ParsedFastqRecord.ParsedFastqRecordBuilder,86,101,3,3,17,22,11,4,8,4
Jillion,org.jcvi.jillion.internal.trace.fastq,ParsedFastqRecord,66,144,7,13,17,37,9,15,2,12
Jillion,org.jcvi.jillion.internal.trace.fastq,ParsedQualitySequence,128,138,16,14,30,32,17,12,6,8
Jillion,org.jcvi.jillion.maq.bfa,BfaWriterBuilder,47,32,5,3,10,11,5,3,1,3
Jillion,org.jcvi.jillion.maq.bfa,BfaParser.BfaInputStreamParser,25,31,3,1,7,10,5,5,3,5
Jillion,org.jcvi.jillion.maq.bfa,BfaWriterBuilder.new Object() {...},4,29,0,0,0,1,0,1,0,1
Jillion,org.jcvi.jillion.maq.bfa,BfaParser.BfaFileParser,31,77,5,5,5,21,5,7,0,7
Jillion,org.jcvi.jillion.maq.bfa,BfaWriterBuilder.BinaryFastaFileWriter,7,289,3,19,2,78,4,17,1,6
Jillion,org.jcvi.jillion.maq.bfa,BfaParser,40,284,9,26,6,69,11,17,2,7
Jillion,org.jcvi.jillion.maq.bfa,BfaParser.BfaMemento,0,9,0,0,0,4,0,1,0,1
Jillion,org.jcvi.jillion.maq.bfa,BfaParser.BfaFileParser.MementoedCallback,5,38,0,0,2,11,1,6,1,6
Jillion,org.jcvi.jillion.maq.bfa,BfaParser.NotMementoedCallback,12,14,0,0,4,5,3,3,3,3
Jillion,org.jcvi.jillion.sam.header,SamProgramBuilder.SamProgramImpl,44,237,5,49,3,62,5,32,1,9
Jillion,org.jcvi.jillion.sam.header,SamProgramBuilder,18,82,0,4,6,28,6,11,6,9
Jillion,org.jcvi.jillion.sam.header,SamReadGroup.PlatformTechnology,0,93,0,0,0,9,0,5,0,5
Jillion,org.jcvi.jillion.sam.header,SamHeaderTagKey,52,120,6,12,6,34,6,13,1,9
Jillion,org.jcvi.jillion.sam.header,SamReferenceSequenceBuilder.SamReferenceSequenceImpl,55,198,9,33,6,51,10,21,1,9
Jillion,org.jcvi.jillion.sam.header,SamHeaderBuilder,88,223,11,17,10,47,11,14,1,10
Jillion,org.jcvi.jillion.sam.header,SamReferenceSequenceBuilder,28,91,2,6,8,31,8,11,6,9
Jillion,org.jcvi.jillion.sam.header,SamHeaderBuilder.SamHeaderImpl,152,241,19,25,30,52,19,18,2,13
Jillion,org.jcvi.jillion.sam.header,SamHeaderTag,93,0,14,0,27,0,12,0,5,0
Jillion,org.jcvi.jillion.sam.header,SamVersion,0,173,0,28,0,47,0,24,0,10
Jillion,org.jcvi.jillion.sam.header,SamReadGroupBuilder,45,146,2,6,14,48,13,18,12,15
Jillion,org.jcvi.jillion.sam.header,SamReadGroupBuilder.SamReadGroupImpl,7,443,9,85,2,114,8,54,0,15
Jillion,org.jcvi.jillion.trim,BwaQualityTrimmer,32,66,0,8,5,21,4,6,4,2
Jillion,org.jcvi.jillion.trim,NucleotideTrimmer,5,0,0,0,1,0,1,0,1,0
Jillion,org.jcvi.jillion.trim,TrimmerPipeline,119,317,47,37,29,64,37,12,0,7
Jillion,org.jcvi.jillion.trim,QualityTrimmer,5,0,0,0,1,0,1,0,1,0
Jillion,org.jcvi.jillion.trim,TrimmerPipelineBuilder,24,55,2,0,8,16,4,5,3,5
Jillion,org.jcvi.jillion.assembly.clc.cas.consed,FlowgramConsedPhdAdaptedIterator,4,63,0,0,2,17,1,4,1,4
Jillion,org.jcvi.jillion.assembly.clc.cas.consed,QualFastaConsedPhdAdaptedIterator,50,39,3,3,10,9,3,2,0,2
Jillion,org.jcvi.jillion.assembly.clc.cas.consed,FastaConsedPhdAdaptedIterator,4,114,0,0,2,29,1,7,1,7
Jillion,org.jcvi.jillion.assembly.clc.cas.consed,ChromatDirFastaConsedPhdAdaptedIterator,90,0,4,0,22,0,7,0,5,0
Jillion,org.jcvi.jillion.assembly.clc.cas.consed,Cas2Consed,146,315,5,11,25,81,9,13,4,10
Jillion,org.jcvi.jillion.assembly.clc.cas.consed,PhdReadRecord,0,102,0,14,0,31,0,16,0,9
Jillion,org.jcvi.jillion.assembly.clc.cas.consed,FastqConsedPhdAdaptedIterator,4,63,0,0,2,17,1,4,1,4
Jillion,org.jcvi.jillion.trace.chromat.abi.tag,TaggedDataType,17,179,1,3,1,23,2,6,1,5
Jillion,org.jcvi.jillion.trace.chromat.abi.tag,Ab1LocalDate,69,42,12,0,20,12,8,5,2,5
Jillion,org.jcvi.jillion.trace.chromat.abi.tag,TaggedDataName,28,1750,1,5,3,170,4,8,3,6
Jillion,org.jcvi.jillion.trace.chromat.abi.tag,Ab1LocalTime,91,21,12,0,21,8,9,4,3,4
Jillion,org.jcvi.jillion.fasta.aa,ProteinFastaFileDataStoreBuilder,24,62,2,6,6,18,4,10,2,7
Jillion,org.jcvi.jillion.fasta.aa,ProteinFastaRecordBuilder,9,31,0,2,1,8,1,5,1,4
Jillion,org.jcvi.jillion.fasta.aa,ProteinFastaWriterBuilder,18,15,0,0,4,4,3,3,3,3
Jillion,org.jcvi.jillion.fasta.aa,ProteinFastaWriterBuilder.InMemorySortedProteinFastaWriter,16,0,0,0,5,0,2,0,2,0
Jillion,org.jcvi.jillion.fasta.aa,ProteinFastaWriterBuilder.TmpDirSortedProteinFastaWriter,28,0,0,0,8,0,4,0,4,0
Jillion,org.jcvi.jillion.fasta.aa,AbstractProteinFastaRecordVisitor,1,39,0,0,1,12,1,3,1,3
Jillion,org.jcvi.jillion.fasta.aa,ProteinFastaFileDataStore,6,0,0,0,1,0,1,0,1,0
Jillion,org.jcvi.jillion.fasta.aa,ProteinFastaWriterBuilder.ProteinFastaWriterImpl,0,7,0,0,0,2,0,1,0,1
Jillion,org.jcvi.jillion.fasta.aa,ProteinFastaDataStore,20,0,0,0,5,0,3,0,3,0
Jillion,org.jcvi.jillion.fasta.aa,ProteinFastaFileDataStoreBuilder.new Object() {...},3,23,0,0,0,1,0,1,0,1
Jillion,org.jcvi.jillion.trace.chromat,ChromatogramFactory,22,62,1,7,5,15,3,6,2,3
Jillion,org.jcvi.jillion.trace.chromat,EncodedShortData,0,114,0,12,0,31,0,13,0,7
Jillion,org.jcvi.jillion.internal.trace.chromat.scf.section,EncodedSection,0,15,0,0,0,6,0,3,0,3
Jillion,org.jcvi.jillion.internal.trace.chromat.scf.section,Section,5,53,0,0,0,5,1,3,1,3
Jillion,org.jcvi.jillion.internal.trace.chromat.scf.section,CommentSectionCodec,21,228,1,9,6,46,1,8,0,4
Jillion,org.jcvi.jillion.internal.trace.chromat.scf.section,PrivateDataCodec,31,119,7,9,9,28,5,8,0,5
Jillion,org.jcvi.jillion.internal.trace.chromat.scf.section,NullSectionCodec,4,5,0,0,2,2,2,2,2,2
Jillion,org.jcvi.jillion.internal.trace.chromat.scf.section,DefaultSectionCodecFactory,11,161,1,13,1,35,3,13,2,7
Jillion,org.jcvi.jillion.internal.trace.chromat.scf.section,Version2BasesSectionCodec,9,379,4,18,3,91,4,19,0,12
Jillion,org.jcvi.jillion.internal.trace.chromat.scf.section,SectionDecoderException,0,9,0,0,0,4,0,2,0,2
Jillion,org.jcvi.jillion.internal.trace.chromat.scf.section,AbstractSampleSectionCodec,25,289,2,6,4,63,2,10,0,8
Jillion,org.jcvi.jillion.internal.trace.chromat.scf.section,Version3BasesSectionCodec,44,394,7,27,11,84,7,25,0,15
Jillion,org.jcvi.jillion.internal.trace.chromat.scf.section,Version2SampleSectionCodec,0,81,0,6,0,17,0,7,0,4
Jillion,org.jcvi.jillion.internal.trace.chromat.scf.section,AbstractBasesSectionCodec,7,109,0,0,2,23,0,5,0,5
Jillion,org.jcvi.jillion.internal.trace.chromat.scf.section,Version3SampleSectionCodec,3,79,0,8,2,18,0,9,0,5
Jillion,org.jcvi.jillion.assembly.clc.cas,AbstractReadCasVisitor.RemoveWhitespaceFromIdAdapter,56,0,2,0,16,0,7,0,6,0
Jillion,org.jcvi.jillion.assembly.clc.cas,CasValidator,42,18,0,0,9,9,0,3,0,3
Jillion,org.jcvi.jillion.assembly.clc.cas,CasFileInfoValidator.ActualFileInfo,52,53,2,2,6,12,2,4,0,4
Jillion,org.jcvi.jillion.assembly.clc.cas,DefaultCasAlignmentRegion,17,96,0,12,1,25,1,11,1,5
Jillion,org.jcvi.jillion.assembly.clc.cas,ReAlignReads.ReAlignResult,95,21,12,0,23,8,9,4,3,4
Jillion,org.jcvi.jillion.assembly.clc.cas,AbstractReadCasVisitor.TraceCasMatchVisitor,12,51,1,3,4,15,2,4,1,3
Jillion,org.jcvi.jillion.assembly.clc.cas,DefaultCasReferenceDescription,23,9,0,0,3,4,3,1,3,1
Jillion,org.jcvi.jillion.assembly.clc.cas,CasAlignmentType,5,96,0,2,0,14,1,6,1,5
Jillion,org.jcvi.jillion.assembly.clc.cas,CasFileParser.CasNumberParserStrategy,40,52,2,5,2,8,4,5,2,3
Jillion,org.jcvi.jillion.assembly.clc.cas,DefaultCasMatch,210,43,32,0,41,14,25,5,9,5
Jillion,org.jcvi.jillion.assembly.clc.cas,DefaultCasAlignment.Builder,29,130,3,9,6,35,4,10,1,7
Jillion,org.jcvi.jillion.assembly.clc.cas,ReAlignReads,50,234,5,27,10,56,7,14,2,3
Jillion,org.jcvi.jillion.assembly.clc.cas,CasScoreType,5,96,0,2,0,14,1,6,1,5
Jillion,org.jcvi.jillion.assembly.clc.cas,CasAlignmentScoreBuilder,2,80,1,1,1,22,1,11,0,11
Jillion,org.jcvi.jillion.assembly.clc.cas,ReadFileType,5,86,1,9,0,14,2,8,1,4
Jillion,org.jcvi.jillion.assembly.clc.cas,AbstractAlignedReadCasVisitor,54,115,5,9,12,30,8,4,3,2
Jillion,org.jcvi.jillion.assembly.clc.cas,CasGappedReferenceDataStoreBuilderVisitor,50,210,3,13,9,61,5,19,2,14
Jillion,org.jcvi.jillion.assembly.clc.cas,CasFileInfoValidator,332,88,53,9,34,19,34,5,4,3
Jillion,org.jcvi.jillion.assembly.clc.cas,DefaultCasFileInfo,22,24,0,0,1,8,1,4,1,4
Jillion,org.jcvi.jillion.assembly.clc.cas,CasFileInfoValidator.new Object() {...},3,23,0,0,0,1,0,1,0,1
Jillion,org.jcvi.jillion.assembly.clc.cas,CasAlignmentRegionType,5,53,0,0,0,5,1,3,1,3
Jillion,org.jcvi.jillion.assembly.clc.cas,CasFileParser,78,578,18,44,11,133,19,26,1,13
Jillion,org.jcvi.jillion.assembly.clc.cas,AbstractCasFileVisitor,3,13,0,0,3,10,3,10,3,10
Jillion,org.jcvi.jillion.assembly.clc.cas,CasUtil,22,114,4,10,4,26,5,13,1,10
Jillion,org.jcvi.jillion.assembly.clc.cas,DefaultCasScoringScheme,31,12,0,0,4,5,4,1,4,1
Jillion,org.jcvi.jillion.assembly.clc.cas,DefaultCasAlignmentScore,71,27,0,0,9,10,9,1,9,1
Jillion,org.jcvi.jillion.assembly.clc.cas,CasFileVisitorAdapter,0,77,0,2,0,29,0,15,0,14
Jillion,org.jcvi.jillion.assembly.clc.cas,DefaultCasColorSpaceAlignmentScore,52,9,0,0,10,4,10,1,10,1
Jillion,org.jcvi.jillion.assembly.clc.cas,AbstractReadCasVisitor.new Trace() {...},3,21,0,0,1,3,1,3,1,3
Jillion,org.jcvi.jillion.assembly.clc.cas,AbstractReadCasVisitor.new Object() {...},3,23,0,0,0,1,0,1,0,1
Jillion,org.jcvi.jillion.assembly.clc.cas,AbstractReadCasVisitor.InterleavedStreamingIterators,61,0,4,0,14,0,7,0,5,0
Jillion,org.jcvi.jillion.assembly.clc.cas,AbstractReadCasVisitor,260,180,27,11,43,43,24,11,6,9
Jillion,org.jcvi.jillion.assembly.clc.cas,PhaseChangeCasAlignmentRegion,2,52,0,8,1,19,1,9,1,5
Jillion,org.jcvi.jillion.assembly.clc.cas,DefaultCasAlignment,31,128,2,14,3,32,3,13,1,7
Jillion,org.jcvi.jillion.assembly.clc.cas,CasGappedReferenceDataStoreBuilderVisitor.CasGappedReferenceDataStoreImpl,14,79,1,3,4,17,4,10,3,9
Jillion,org.jcvi.jillion.assembly.clc.cas,CasMatchVisitorAdapter,0,29,0,2,0,12,0,6,0,5
Jillion,org.jcvi.jillion.assembly.clc.cas,CasGappedReferenceDataStoreBuilderVisitor.MaxRefGapVisitor,2,146,2,22,2,33,3,17,1,7
Jillion,org.jcvi.jillion.assembly.clc.cas,CasFileParser.CasNumberParserStrategy.new CasFileParser.CasNumberParserStrategy() {...},0,9,0,0,0,2,0,2,0,2
Jillion,org.jcvi.jillion.assembly.clc.cas,CasFileParser.CasNumberParserStrategy.new CasFileParser.CasNumberParserStrategy() {...},0,10,0,0,0,2,0,2,0,2
Jillion,org.jcvi.jillion.assembly.clc.cas,CasFileParser.CasVisitorCallbackImpl,12,13,0,0,4,3,3,2,3,2
Jillion,org.jcvi.jillion.internal.trace.chromat.ztr.chunk,ChunkType,5,132,0,4,0,18,1,7,1,5
Jillion,org.jcvi.jillion.internal.trace.chromat.ztr.chunk,ChunkException,5,4,0,0,2,2,1,1,1,1
Jillion,org.jcvi.jillion.internal.trace.chromat.ztr.chunk,Chunk.new Chunk() {...},0,454,1,19,0,86,1,18,0,9
Jillion,org.jcvi.jillion.internal.trace.chromat.ztr.chunk,Chunk.new Chunk() {...},13,106,3,7,1,24,3,6,0,4
Jillion,org.jcvi.jillion.internal.trace.chromat.ztr.chunk,Chunk.new Chunk() {...},34,123,3,5,4,33,2,7,0,5
Jillion,org.jcvi.jillion.internal.trace.chromat.ztr.chunk,Chunk.new Chunk() {...},0,245,0,10,0,55,0,10,0,5
Jillion,org.jcvi.jillion.internal.trace.chromat.ztr.chunk,Chunk.new Chunk() {...},0,107,0,6,0,24,0,7,0,4
Jillion,org.jcvi.jillion.internal.trace.chromat.ztr.chunk,Chunk.new Chunk() {...},0,96,0,2,0,20,0,5,0,4
Jillion,org.jcvi.jillion.internal.trace.chromat.ztr.chunk,Chunk,66,220,7,7,16,50,9,12,4,10
Jillion,org.jcvi.jillion.core.residue.aa,IupacTranslationTables.new IupacTranslationTables() {...},0,20,0,0,0,4,0,2,0,2
Jillion,org.jcvi.jillion.core.residue.aa,IupacTranslationTables.new IupacTranslationTables() {...},0,38,0,0,0,7,0,2,0,2
Jillion,org.jcvi.jillion.core.residue.aa,IupacTranslationTables.new IupacTranslationTables() {...},0,120,0,0,0,18,0,2,0,2
Jillion,org.jcvi.jillion.core.residue.aa,IupacTranslationTables.new IupacTranslationTables() {...},0,52,0,0,0,9,0,2,0,2
Jillion,org.jcvi.jillion.core.residue.aa,IupacTranslationTables.new IupacTranslationTables() {...},0,133,0,0,0,23,0,2,0,2
Jillion,org.jcvi.jillion.core.residue.aa,TranslationVisitor.FoundStartResult,9,39,0,0,0,4,2,2,2,2
Jillion,org.jcvi.jillion.core.residue.aa,ProteinSequenceBuilder.IteratorImpl,4,37,0,2,1,6,1,4,1,3
Jillion,org.jcvi.jillion.core.residue.aa,CompactProteinSequenceCodec,9,141,0,8,0,30,2,10,2,6
Jillion,org.jcvi.jillion.core.residue.aa,ProteinSequenceBuilder,83,505,10,36,17,113,14,47,5,33
Jillion,org.jcvi.jillion.core.residue.aa,CompactProteinSequence,14,5,0,0,3,2,3,1,3,1
